product_id,quantity,year,transaction
192805,23,2020,sale
433333,13,2020,sale
464361,3,2020,sale
650511,13,2019,purchase
120677,21,2019,sale
216240,8,2020,sale
321350,5,2020,sale
474525,1,2019,sale
973900,7,2019,purchase
240917,4,2019,sale
194574,24,2019,sale
484367,15,2020,sale
476315,25,2019,sale
313439,2,2019,sale
617136,18,2020,purchase
909921,28,2019,purchase
372042,29,2019,sale
942273,3,2019,purchase
511316,15,2019,purchase
106070,25,2020,sale
980184,28,2019,purchase
359475,22,2020,sale
869017,25,2020,purchase
346615,3,2020,sale
451309,20,2019,sale
272952,10,2020,sale
995763,7,2020,purchase
801836,23,2019,purchase
327779,17,2019,sale
897018,15,2020,purchase
189185,17,2020,sale
271871,6,2019,sale
388335,30,2019,sale
161808,2,2019,sale
153278,10,2019,sale
441229,22,2019,sale
530067,9,2019,purchase
489542,9,2020,sale
467907,13,2019,sale
502863,15,2020,purchase
283466,2,2020,sale
203731,9,2020,sale
134650,26,2020,sale
201526,13,2020,sale
961944,2,2020,purchase
362764,11,2019,sale
298708,20,2019,sale
433283,2,2019,sale
731421,19,2020,purchase
163470,11,2019,sale
141565,12,2019,sale
650812,24,2019,purchase
576056,3,2020,purchase
338781,25,2019,sale
614329,5,2020,purchase
343997,8,2020,sale
693868,24,2020,purchase
497199,3,2020,sale
233049,7,2019,sale
424557,20,2020,sale
580990,6,2020,purchase
185221,24,2020,sale
443308,21,2020,sale
319347,12,2020,sale
152370,18,2019,sale
862210,28,2019,purchase
171979,18,2020,sale
577130,3,2019,purchase
886977,5,2020,purchase
928033,14,2019,purchase
311190,19,2020,sale
434596,5,2019,sale
723068,15,2019,purchase
782893,26,2020,purchase
238217,2,2019,sale
553978,19,2020,purchase
289309,30,2019,sale
887261,24,2019,purchase
729291,6,2019,purchase
952383,18,2019,purchase
557939,21,2020,purchase
162153,30,2020,sale
834641,2,2019,purchase
420325,28,2019,sale
333872,2,2019,sale
486361,1,2020,sale
372629,3,2020,sale
821843,4,2019,purchase
822126,22,2020,purchase
610904,18,2020,purchase
983629,10,2020,purchase
251824,18,2020,sale
194978,14,2020,sale
726694,6,2020,purchase
424841,30,2020,sale
621003,6,2019,purchase
137312,24,2020,sale
807024,11,2020,purchase
409630,2,2020,sale
180255,19,2019,sale
891760,12,2020,purchase
239360,19,2020,sale
246378,19,2019,sale
845327,29,2020,purchase
253632,25,2020,sale
458736,26,2020,sale
432276,25,2020,sale
230851,21,2019,sale
342497,4,2020,sale
466531,25,2019,sale
127895,15,2020,sale
284144,8,2019,sale
734584,20,2019,purchase
124105,10,2019,sale
688582,4,2020,purchase
243879,13,2019,sale
567560,9,2019,purchase
351632,20,2020,sale
394846,6,2019,sale
739284,5,2020,purchase
277960,6,2019,sale
416590,30,2019,sale
161808,9,2020,sale
672491,14,2020,purchase
462505,25,2020,sale
428625,11,2020,sale
664312,5,2019,purchase
145645,12,2019,sale
865605,25,2020,purchase
783398,1,2020,purchase
864980,6,2020,purchase
975528,5,2020,purchase
333651,12,2020,sale
375541,17,2020,sale
139223,20,2020,sale
350534,23,2020,sale
154403,14,2020,sale
446759,6,2019,sale
480207,25,2020,sale
281952,21,2019,sale
706557,3,2020,purchase
965313,29,2019,purchase
478329,28,2019,sale
635764,22,2020,purchase
318793,19,2020,sale
739056,10,2020,purchase
480962,10,2020,sale
198549,5,2019,sale
422680,16,2020,sale
546376,17,2019,purchase
360404,18,2020,sale
290952,23,2019,sale
132746,24,2020,sale
375541,8,2019,sale
401539,10,2019,sale
298942,8,2020,sale
105625,12,2020,sale
573226,23,2020,purchase
667905,7,2019,purchase
835205,13,2019,purchase
279533,12,2020,sale
308828,16,2019,sale
183196,1,2020,sale
416744,23,2020,sale
985085,24,2020,purchase
719653,7,2020,purchase
677904,21,2020,purchase
270427,1,2019,sale
959290,25,2020,purchase
128245,1,2020,sale
535504,25,2019,purchase
939333,29,2020,purchase
372328,15,2020,sale
403115,27,2020,sale
457875,8,2020,sale
172443,18,2020,sale
176729,14,2020,sale
144352,13,2020,sale
406985,17,2020,sale
872209,1,2019,purchase
397836,19,2020,sale
271106,23,2019,sale
430690,19,2020,sale
634825,5,2020,purchase
429117,23,2020,sale
220863,16,2019,sale
810584,9,2020,purchase
679534,6,2019,purchase
342755,29,2019,sale
463710,1,2019,sale
204625,12,2020,sale
867330,10,2019,purchase
864980,11,2019,purchase
849822,16,2019,purchase
778394,2,2019,purchase
465891,29,2020,sale
265549,26,2019,sale
456148,7,2019,sale
990331,11,2020,purchase
680637,14,2019,purchase
223570,13,2020,sale
427091,14,2019,sale
565510,1,2019,purchase
369199,7,2019,sale
190970,27,2019,sale
651621,20,2019,purchase
899769,12,2019,purchase
738864,11,2020,purchase
279215,2,2020,sale
216236,2,2020,sale
526060,6,2019,purchase
396473,10,2019,sale
116584,11,2019,sale
634314,7,2020,purchase
937814,25,2020,purchase
355891,29,2020,sale
542801,12,2019,purchase
568488,15,2019,purchase
941175,2,2019,purchase
385466,26,2019,sale
776306,22,2020,purchase
441776,4,2020,sale
260547,14,2019,sale
197846,21,2020,sale
956606,17,2020,purchase
128022,2,2020,sale
282745,3,2019,sale
426654,26,2019,sale
549977,1,2020,purchase
978939,14,2020,purchase
225432,14,2019,sale
377975,18,2019,sale
864969,22,2020,purchase
667607,1,2019,purchase
229270,12,2020,sale
897417,20,2019,purchase
284144,1,2020,sale
245763,26,2019,sale
423268,7,2019,sale
263615,9,2019,sale
358096,30,2020,sale
581380,18,2020,purchase
997900,2,2020,purchase
581254,22,2019,purchase
371612,20,2019,sale
134994,26,2019,sale
430753,10,2019,sale
353682,3,2020,sale
176384,10,2020,sale
128085,11,2019,sale
785426,11,2019,purchase
415752,29,2020,sale
453137,14,2020,sale
540541,27,2020,purchase
652398,18,2019,purchase
341535,6,2019,sale
618009,14,2020,purchase
397335,11,2020,sale
255663,28,2020,sale
377421,30,2020,sale
324334,12,2020,sale
200730,23,2020,sale
884139,3,2019,purchase
447845,8,2019,sale
112179,17,2019,sale
378134,19,2019,sale
329733,2,2019,sale
707233,4,2020,purchase
250954,30,2020,sale
371255,20,2020,sale
869015,6,2020,purchase
795507,20,2020,purchase
214869,9,2019,sale
451337,17,2020,sale
398309,14,2019,sale
119583,13,2019,sale
111636,27,2020,sale
129445,2,2019,sale
131722,8,2019,sale
322430,20,2019,sale
599709,9,2019,purchase
664406,8,2019,purchase
112145,11,2020,sale
992146,15,2020,purchase
331740,21,2020,sale
375065,26,2019,sale
852212,6,2020,purchase
622135,28,2019,purchase
188977,29,2019,sale
298392,17,2020,sale
660902,22,2019,purchase
976845,1,2019,purchase
380910,1,2019,sale
230951,7,2020,sale
999858,17,2019,purchase
727819,13,2019,purchase
365349,1,2020,sale
375065,1,2020,sale
682078,14,2019,purchase
154943,12,2020,sale
259739,22,2020,sale
814194,11,2020,purchase
926520,29,2020,purchase
387855,24,2019,sale
595734,14,2019,purchase
223296,18,2020,sale
733307,4,2020,purchase
475761,2,2019,sale
176207,17,2019,sale
365495,3,2020,sale
509613,20,2019,purchase
337825,18,2020,sale
895191,24,2020,purchase
122456,2,2020,sale
218978,26,2019,sale
702058,9,2020,purchase
807024,14,2019,purchase
921770,23,2019,purchase
532461,22,2019,purchase
144628,14,2019,sale
790212,26,2019,purchase
451980,28,2019,sale
289951,27,2020,sale
386044,6,2019,sale
333826,22,2019,sale
408748,12,2019,sale
431579,17,2019,sale
233049,20,2020,sale
127403,10,2020,sale
185625,29,2019,sale
463069,30,2019,sale
461335,21,2020,sale
236824,14,2019,sale
234248,28,2019,sale
136511,5,2019,sale
185043,29,2020,sale
571987,4,2020,purchase
692613,13,2020,purchase
287380,15,2020,sale
105409,16,2020,sale
231177,14,2019,sale
960983,24,2019,purchase
716734,20,2020,purchase
907328,2,2019,purchase
461754,17,2019,sale
316979,17,2019,sale
285835,22,2020,sale
150707,12,2019,sale
331740,12,2019,sale
452613,25,2020,sale
874756,13,2020,purchase
572491,17,2020,purchase
419753,10,2020,sale
501664,7,2020,purchase
770269,3,2020,purchase
167413,14,2019,sale
178809,18,2019,sale
161302,10,2019,sale
649399,25,2019,purchase
300872,7,2019,sale
176074,3,2020,sale
198252,26,2020,sale
853821,18,2019,purchase
361663,2,2019,sale
315635,26,2020,sale
714756,28,2019,purchase
713599,6,2020,purchase
535083,19,2019,purchase
191060,3,2020,sale
141635,5,2019,sale
437991,23,2020,sale
954949,1,2020,purchase
577706,6,2019,purchase
694488,29,2019,purchase
744945,15,2020,purchase
277429,5,2020,sale
785426,12,2020,purchase
118845,12,2020,sale
751223,9,2020,purchase
882101,15,2020,purchase
706241,17,2020,purchase
172443,29,2019,sale
136851,28,2019,sale
197202,12,2020,sale
341535,21,2020,sale
657360,4,2019,purchase
740826,9,2020,purchase
574038,13,2020,purchase
487147,19,2020,sale
638562,7,2020,purchase
467259,23,2020,sale
883560,11,2019,purchase
963546,18,2020,purchase
892279,3,2020,purchase
398480,29,2020,sale
140583,13,2020,sale
704081,17,2020,purchase
589026,8,2020,purchase
506411,13,2020,purchase
363505,13,2019,sale
416394,28,2019,sale
331265,14,2019,sale
459346,22,2020,sale
610217,17,2020,purchase
976845,4,2020,purchase
461754,18,2020,sale
401326,7,2019,sale
471615,23,2019,sale
120441,9,2020,sale
796438,4,2020,purchase
424582,27,2020,sale
812720,30,2019,purchase
451954,28,2020,sale
560640,30,2020,purchase
976721,20,2020,purchase
319600,12,2020,sale
850537,4,2019,purchase
277960,13,2020,sale
232634,3,2020,sale
985378,8,2019,purchase
737976,18,2019,purchase
637436,9,2020,purchase
432276,2,2019,sale
107698,3,2020,sale
243666,9,2019,sale
391189,20,2019,sale
759189,16,2019,purchase
736724,2,2019,purchase
410729,27,2020,sale
232544,12,2019,sale
975528,29,2019,purchase
382817,20,2019,sale
572934,29,2019,purchase
269275,3,2019,sale
898586,15,2019,purchase
634866,16,2020,purchase
913522,10,2019,purchase
783337,26,2020,purchase
840348,24,2020,purchase
204679,20,2020,sale
336678,13,2019,sale
632777,15,2020,purchase
182364,17,2020,sale
812345,10,2019,purchase
721788,18,2020,purchase
373194,5,2019,sale
898052,9,2020,purchase
478623,16,2020,sale
760974,17,2019,purchase
106578,17,2020,sale
726694,22,2019,purchase
476493,13,2019,sale
110781,7,2020,sale
198549,6,2020,sale
663185,9,2020,purchase
106400,5,2019,sale
665184,18,2019,purchase
784399,13,2019,purchase
333213,11,2020,sale
930974,25,2020,purchase
652263,13,2019,purchase
303344,11,2019,sale
429960,23,2020,sale
461335,9,2019,sale
115621,11,2019,sale
222278,26,2019,sale
517687,8,2019,purchase
390824,28,2019,sale
982813,13,2019,purchase
206181,25,2020,sale
487250,2,2019,sale
985085,11,2019,purchase
159514,21,2020,sale
402810,14,2019,sale
564131,4,2019,purchase
192605,25,2020,sale
294321,20,2019,sale
749198,11,2020,purchase
352902,7,2019,sale
364097,19,2020,sale
134664,30,2019,sale
384872,19,2019,sale
180876,16,2020,sale
717816,8,2019,purchase
614522,22,2019,purchase
318224,12,2019,sale
425482,20,2019,sale
659988,16,2020,purchase
540236,25,2020,purchase
991148,10,2020,purchase
395425,24,2019,sale
385466,10,2020,sale
490404,13,2019,sale
706428,5,2019,purchase
670056,14,2020,purchase
251689,25,2020,sale
379941,3,2020,sale
100084,29,2019,sale
186224,22,2019,sale
118197,16,2020,sale
928033,24,2020,purchase
508562,28,2020,purchase
387202,21,2020,sale
400650,1,2020,sale
843177,9,2019,purchase
265464,23,2020,sale
137043,28,2019,sale
127403,27,2019,sale
185067,9,2020,sale
828545,16,2019,purchase
105625,20,2019,sale
251824,7,2019,sale
919461,6,2019,purchase
276081,25,2020,sale
925041,7,2020,purchase
416394,18,2020,sale
343858,10,2019,sale
223004,16,2019,sale
464910,1,2020,sale
134994,9,2020,sale
493315,4,2019,sale
717426,11,2019,purchase
766491,13,2020,purchase
599695,2,2020,purchase
160187,19,2019,sale
996898,6,2019,purchase
253836,22,2019,sale
644225,19,2019,purchase
249478,11,2019,sale
779281,28,2019,purchase
547748,26,2020,purchase
702787,28,2020,purchase
390034,19,2019,sale
811484,8,2019,purchase
166746,19,2020,sale
948143,13,2019,purchase
988547,27,2019,purchase
407957,26,2019,sale
181779,23,2019,sale
144559,15,2019,sale
931471,12,2020,purchase
438443,28,2019,sale
327129,24,2020,sale
525708,1,2019,purchase
267838,23,2019,sale
878903,19,2019,purchase
701470,14,2020,purchase
992236,15,2020,purchase
268863,9,2019,sale
105158,23,2020,sale
367792,1,2019,sale
282237,4,2019,sale
449537,15,2019,sale
836956,7,2019,purchase
954266,28,2020,purchase
160450,17,2020,sale
312782,24,2019,sale
810764,15,2019,purchase
310369,25,2020,sale
132791,24,2019,sale
110142,27,2020,sale
484367,27,2019,sale
388574,23,2019,sale
160022,3,2020,sale
796438,20,2019,purchase
882101,18,2019,purchase
313192,9,2020,sale
683418,8,2020,purchase
863455,1,2020,purchase
376938,10,2019,sale
119974,15,2019,sale
610428,11,2020,purchase
197846,21,2019,sale
528988,10,2020,purchase
200460,27,2020,sale
624396,13,2019,purchase
271579,10,2020,sale
350534,9,2019,sale
820881,22,2020,purchase
112275,20,2019,sale
313242,27,2020,sale
357374,29,2019,sale
444263,28,2020,sale
446743,29,2020,sale
835876,23,2020,purchase
358096,22,2019,sale
428268,24,2020,sale
125375,16,2019,sale
734901,8,2020,purchase
819586,21,2019,purchase
554658,10,2020,purchase
547332,28,2020,purchase
193458,2,2019,sale
776306,24,2019,purchase
350184,25,2019,sale
292414,15,2019,sale
577010,15,2019,purchase
371141,4,2019,sale
427076,28,2019,sale
758919,10,2019,purchase
361256,5,2019,sale
478978,22,2019,sale
120572,15,2020,sale
187286,23,2019,sale
395130,4,2020,sale
189591,14,2019,sale
313962,21,2020,sale
994378,6,2020,purchase
407090,28,2020,sale
816884,28,2019,purchase
387590,29,2019,sale
467497,15,2019,sale
697343,20,2019,purchase
984904,16,2020,purchase
794868,20,2019,purchase
295061,11,2020,sale
860758,27,2019,purchase
552940,3,2020,purchase
926520,22,2019,purchase
450491,23,2019,sale
454536,25,2020,sale
834157,14,2020,purchase
392735,16,2019,sale
372946,18,2020,sale
845449,21,2020,purchase
814347,20,2019,purchase
933066,17,2019,purchase
257077,13,2020,sale
144720,11,2019,sale
381637,22,2020,sale
825490,16,2019,purchase
330627,5,2020,sale
415752,22,2019,sale
452988,6,2020,sale
662136,10,2020,purchase
834301,30,2020,purchase
438664,3,2019,sale
888645,4,2019,purchase
532283,8,2019,purchase
248717,13,2019,sale
565142,14,2019,purchase
685080,4,2019,purchase
156628,9,2019,sale
903215,1,2020,purchase
962797,26,2019,purchase
964909,29,2019,purchase
707403,7,2019,purchase
303344,21,2020,sale
108543,25,2019,sale
812113,24,2019,purchase
666148,17,2020,purchase
386705,1,2019,sale
450135,15,2020,sale
430753,1,2020,sale
386044,13,2020,sale
155882,7,2019,sale
577034,5,2019,purchase
551513,3,2019,purchase
261661,12,2020,sale
370947,4,2020,sale
760982,21,2020,purchase
310564,2,2020,sale
460975,24,2019,sale
371420,19,2020,sale
151951,23,2019,sale
729291,8,2020,purchase
662063,24,2019,purchase
828367,21,2019,purchase
598204,6,2020,purchase
762606,29,2020,purchase
379941,15,2019,sale
187771,28,2019,sale
731795,4,2020,purchase
269645,24,2020,sale
252319,8,2020,sale
904740,25,2020,purchase
189837,28,2019,sale
522576,4,2019,purchase
213024,4,2020,sale
471997,27,2020,sale
472139,28,2020,sale
767927,23,2020,purchase
362794,30,2019,sale
952383,19,2020,purchase
949590,19,2020,purchase
279215,10,2019,sale
101631,1,2019,sale
461665,14,2019,sale
167199,24,2020,sale
168333,20,2019,sale
462227,14,2019,sale
314584,18,2020,sale
918934,17,2020,purchase
607884,6,2019,purchase
209701,18,2020,sale
989838,24,2020,purchase
915640,21,2019,purchase
178500,29,2020,sale
948758,5,2019,purchase
138314,27,2020,sale
614522,21,2020,purchase
918163,14,2019,purchase
440300,26,2020,sale
171979,22,2019,sale
446450,25,2019,sale
123944,29,2019,sale
843177,29,2020,purchase
268570,7,2020,sale
243312,12,2020,sale
239360,2,2019,sale
351862,10,2019,sale
145747,9,2020,sale
290716,16,2019,sale
162577,26,2020,sale
134310,27,2020,sale
263835,1,2019,sale
546230,23,2019,purchase
128089,19,2019,sale
253546,22,2020,sale
292353,12,2020,sale
107231,2,2020,sale
211402,12,2019,sale
958005,13,2019,purchase
474841,29,2020,sale
963685,29,2019,purchase
460774,25,2019,sale
267894,15,2019,sale
733564,8,2019,purchase
189803,10,2020,sale
952577,23,2020,purchase
445488,16,2020,sale
350980,15,2020,sale
281052,27,2019,sale
150205,13,2019,sale
318597,16,2019,sale
716096,7,2020,purchase
322430,3,2020,sale
141218,28,2019,sale
179255,4,2019,sale
312804,14,2020,sale
319889,14,2019,sale
233683,4,2019,sale
560692,14,2020,purchase
493830,13,2019,sale
529667,23,2019,purchase
580990,7,2019,purchase
211809,15,2019,sale
140303,25,2019,sale
377421,1,2019,sale
381494,25,2020,sale
553722,3,2019,purchase
992146,22,2019,purchase
790257,7,2020,purchase
540236,18,2019,purchase
721516,23,2019,purchase
667274,7,2020,purchase
636981,14,2020,purchase
629673,29,2019,purchase
789980,16,2019,purchase
752736,8,2019,purchase
976721,13,2019,purchase
253989,21,2020,sale
334418,25,2019,sale
665184,19,2020,purchase
205178,7,2019,sale
484898,20,2020,sale
794868,26,2020,purchase
263598,15,2019,sale
753203,7,2019,purchase
490404,1,2020,sale
457722,11,2019,sale
421526,11,2019,sale
679079,22,2020,purchase
982835,29,2019,purchase
461665,20,2020,sale
631633,16,2019,purchase
761764,7,2020,purchase
439238,17,2020,sale
138579,3,2020,sale
298708,5,2020,sale
549977,13,2019,purchase
682639,8,2019,purchase
934618,25,2019,purchase
534460,12,2020,purchase
803239,1,2019,purchase
191192,14,2020,sale
375132,20,2020,sale
285076,22,2020,sale
306537,1,2019,sale
952577,20,2019,purchase
193175,9,2020,sale
443300,18,2019,sale
457722,19,2020,sale
899407,19,2020,purchase
371420,5,2019,sale
662494,21,2019,purchase
796117,27,2020,purchase
582846,28,2020,purchase
926649,21,2020,purchase
188451,9,2019,sale
602244,28,2019,purchase
340044,25,2020,sale
588473,29,2019,purchase
736918,17,2019,purchase
624266,15,2020,purchase
868126,21,2020,purchase
167937,10,2020,sale
242637,12,2020,sale
332938,17,2019,sale
210601,17,2019,sale
371612,20,2020,sale
368695,19,2019,sale
163470,24,2020,sale
369199,1,2020,sale
436211,26,2019,sale
269412,12,2019,sale
169867,22,2020,sale
754032,23,2020,purchase
531612,27,2020,purchase
566262,4,2020,purchase
204761,18,2020,sale
396868,20,2019,sale
783337,14,2019,purchase
651255,19,2020,purchase
929173,24,2019,purchase
524378,12,2020,purchase
961944,27,2019,purchase
748463,20,2020,purchase
400599,26,2020,sale
423031,8,2020,sale
498476,3,2020,sale
341650,23,2019,sale
232554,2,2020,sale
315635,4,2019,sale
407090,5,2019,sale
349537,21,2020,sale
116489,20,2019,sale
423268,21,2020,sale
138928,12,2019,sale
116489,10,2020,sale
947866,3,2020,purchase
970929,12,2020,purchase
692613,25,2019,purchase
320279,14,2019,sale
140428,25,2020,sale
736724,17,2020,purchase
470602,6,2019,sale
176701,8,2019,sale
406569,26,2019,sale
467327,28,2019,sale
767635,1,2020,purchase
355644,27,2019,sale
281291,24,2019,sale
605628,20,2019,purchase
400807,14,2019,sale
144720,3,2020,sale
112331,1,2020,sale
967980,4,2019,purchase
599709,28,2020,purchase
307045,2,2020,sale
338781,27,2020,sale
645843,21,2020,purchase
547152,9,2020,purchase
397373,14,2019,sale
456148,21,2020,sale
927367,28,2019,purchase
425221,14,2020,sale
501664,5,2019,purchase
319471,30,2019,sale
142183,30,2019,sale
347766,19,2019,sale
821577,24,2019,purchase
218420,1,2019,sale
778382,10,2019,purchase
387365,14,2020,sale
403762,22,2020,sale
201860,1,2020,sale
488642,6,2019,sale
200993,6,2020,sale
543100,26,2019,purchase
662494,7,2020,purchase
542761,21,2019,purchase
492040,23,2019,sale
137163,29,2020,sale
454536,28,2019,sale
592261,22,2020,purchase
124828,13,2020,sale
309493,17,2020,sale
285181,9,2020,sale
199164,26,2019,sale
362764,20,2020,sale
332244,9,2020,sale
230121,22,2020,sale
677169,29,2019,purchase
398638,8,2020,sale
284322,27,2019,sale
209272,12,2020,sale
631217,19,2020,purchase
720211,15,2019,purchase
880491,17,2020,purchase
424922,5,2020,sale
743343,17,2019,purchase
482182,9,2019,sale
249478,25,2020,sale
517464,25,2019,purchase
786621,29,2019,purchase
540753,9,2019,purchase
141499,17,2019,sale
351862,4,2020,sale
162153,21,2019,sale
958498,2,2019,purchase
130493,1,2020,sale
215062,19,2019,sale
100651,4,2019,sale
436211,21,2020,sale
158515,5,2020,sale
523212,2,2020,purchase
981063,5,2019,purchase
419753,19,2019,sale
357420,14,2019,sale
315082,17,2019,sale
176729,23,2019,sale
440191,23,2019,sale
141499,5,2020,sale
446101,3,2020,sale
110139,3,2020,sale
257733,27,2020,sale
156584,1,2020,sale
568909,28,2020,purchase
157277,2,2019,sale
292982,15,2019,sale
381924,13,2019,sale
546230,14,2020,purchase
421526,5,2020,sale
243312,10,2019,sale
632683,21,2019,purchase
427529,5,2020,sale
118442,5,2020,sale
327070,29,2019,sale
397335,4,2019,sale
328718,28,2019,sale
948868,8,2020,purchase
257478,8,2019,sale
257649,29,2020,sale
298942,14,2019,sale
584242,2,2020,purchase
291254,3,2020,sale
388574,16,2020,sale
589167,20,2019,purchase
514860,1,2019,purchase
549148,23,2019,purchase
736481,29,2019,purchase
487048,30,2020,sale
287818,10,2019,sale
253939,21,2019,sale
739061,7,2020,purchase
352626,5,2019,sale
132965,4,2019,sale
209701,30,2019,sale
310564,10,2019,sale
236824,18,2020,sale
400807,30,2020,sale
488487,19,2020,sale
398269,27,2020,sale
214892,7,2019,sale
903234,29,2020,purchase
557939,10,2019,purchase
953920,23,2019,purchase
289203,18,2020,sale
251104,14,2020,sale
846595,9,2019,purchase
245124,28,2019,sale
557998,26,2019,purchase
931980,10,2019,purchase
304079,4,2020,sale
262894,19,2020,sale
362378,6,2019,sale
953920,23,2020,purchase
690682,24,2019,purchase
781533,8,2019,purchase
899769,21,2020,purchase
570034,5,2019,purchase
396103,9,2019,sale
568488,19,2020,purchase
362378,2,2020,sale
605324,6,2020,purchase
902720,24,2019,purchase
602244,29,2020,purchase
220863,4,2020,sale
291254,26,2019,sale
598350,11,2019,purchase
981943,13,2019,purchase
716011,17,2019,purchase
341012,21,2020,sale
672903,16,2020,purchase
309711,27,2019,sale
301490,13,2020,sale
728510,30,2019,purchase
919067,9,2020,purchase
475066,21,2019,sale
953484,2,2020,purchase
194976,29,2019,sale
705198,23,2019,purchase
442942,11,2019,sale
534460,28,2019,purchase
530067,10,2020,purchase
110493,16,2019,sale
133213,27,2020,sale
963241,26,2019,purchase
410897,1,2019,sale
388994,21,2019,sale
377246,16,2020,sale
305924,5,2019,sale
717426,26,2020,purchase
454045,2,2020,sale
174363,9,2020,sale
919423,2,2019,purchase
427529,14,2019,sale
863455,10,2019,purchase
374201,14,2019,sale
192907,4,2019,sale
663164,2,2020,purchase
737566,6,2019,purchase
892849,11,2020,purchase
507934,29,2019,purchase
654410,1,2020,purchase
268616,7,2019,sale
714714,24,2020,purchase
807066,26,2019,purchase
116584,12,2020,sale
672533,22,2020,purchase
111518,7,2020,sale
164376,11,2019,sale
106391,26,2019,sale
703252,1,2019,purchase
842673,1,2019,purchase
693868,19,2019,purchase
630057,4,2019,purchase
140428,8,2019,sale
230366,26,2020,sale
214373,25,2020,sale
528313,21,2019,purchase
144628,6,2020,sale
624396,21,2020,purchase
176384,18,2019,sale
137312,12,2019,sale
147057,1,2020,sale
638507,9,2019,purchase
262894,14,2019,sale
789376,29,2020,purchase
186564,26,2019,sale
186564,25,2020,sale
388236,27,2020,sale
715345,13,2019,purchase
414937,16,2019,sale
677169,9,2020,purchase
520308,26,2020,purchase
978439,18,2019,purchase
213024,5,2019,sale
395579,18,2019,sale
118442,25,2019,sale
416218,9,2019,sale
284802,29,2020,sale
810687,23,2019,purchase
357985,9,2019,sale
703888,20,2019,purchase
900057,14,2020,purchase
295105,30,2020,sale
110660,19,2020,sale
556499,16,2019,purchase
719405,24,2020,purchase
987323,17,2019,purchase
298228,9,2019,sale
734901,4,2019,purchase
785985,1,2020,purchase
416467,9,2020,sale
724831,24,2020,purchase
330935,21,2019,sale
686507,20,2019,purchase
418160,13,2020,sale
168738,27,2019,sale
338058,29,2020,sale
342755,10,2020,sale
853741,23,2019,purchase
134062,29,2020,sale
523234,3,2019,purchase
988921,3,2020,purchase
949590,10,2019,purchase
244420,10,2020,sale
894117,18,2020,purchase
397836,15,2019,sale
101839,26,2019,sale
112331,30,2019,sale
395154,26,2019,sale
303660,25,2020,sale
371521,15,2020,sale
963331,10,2019,purchase
828751,23,2019,purchase
588661,7,2019,purchase
334963,12,2020,sale
841777,6,2020,purchase
451309,30,2020,sale
482739,17,2020,sale
910851,17,2020,purchase
336188,1,2019,sale
190632,30,2020,sale
940807,27,2019,purchase
466094,19,2019,sale
147241,16,2020,sale
349537,30,2019,sale
137988,10,2019,sale
101075,5,2020,sale
143172,7,2019,sale
629673,9,2020,purchase
952019,25,2019,purchase
351632,23,2019,sale
567560,2,2020,purchase
350213,21,2019,sale
784357,20,2019,purchase
580898,25,2019,purchase
706428,8,2020,purchase
443300,4,2020,sale
785088,10,2019,purchase
213205,30,2020,sale
547187,17,2019,purchase
141565,17,2020,sale
195697,10,2019,sale
205054,13,2020,sale
271579,25,2019,sale
166021,3,2020,sale
592261,14,2019,purchase
244014,14,2020,sale
827817,26,2020,purchase
284840,27,2020,sale
530897,13,2019,purchase
870794,24,2020,purchase
316235,13,2019,sale
411189,26,2019,sale
930974,3,2019,purchase
313962,28,2019,sale
639780,12,2019,purchase
958092,4,2020,purchase
143637,6,2019,sale
375132,1,2019,sale
401149,20,2020,sale
782893,15,2019,purchase
534106,5,2019,purchase
295165,23,2020,sale
980542,25,2020,purchase
381226,28,2020,sale
703978,21,2020,purchase
172181,27,2020,sale
310369,12,2019,sale
227423,15,2019,sale
278444,21,2020,sale
369845,17,2019,sale
434810,24,2019,sale
349058,15,2020,sale
759110,25,2019,purchase
240849,29,2020,sale
571584,30,2020,purchase
460359,3,2020,sale
722235,23,2020,purchase
374834,17,2019,sale
535646,3,2019,purchase
697829,28,2020,purchase
828367,10,2020,purchase
305674,27,2020,sale
259940,19,2020,sale
314584,13,2019,sale
966465,23,2019,purchase
821724,4,2020,purchase
784805,21,2019,purchase
823309,1,2019,purchase
748006,26,2019,purchase
181779,25,2020,sale
948758,3,2020,purchase
989838,1,2019,purchase
138294,6,2020,sale
300459,27,2020,sale
339066,2,2020,sale
179546,11,2019,sale
622511,18,2020,purchase
246950,30,2019,sale
188605,10,2020,sale
663164,21,2019,purchase
725449,9,2019,purchase
190481,28,2020,sale
272544,12,2020,sale
909665,19,2019,purchase
139223,8,2019,sale
175355,9,2019,sale
975846,17,2020,purchase
658484,20,2020,purchase
369845,25,2020,sale
137163,15,2019,sale
809247,12,2019,purchase
276081,25,2019,sale
308738,5,2020,sale
590723,22,2019,purchase
688266,30,2019,purchase
999768,6,2020,purchase
853991,5,2020,purchase
102118,14,2020,sale
142952,21,2020,sale
829808,9,2019,purchase
676537,8,2019,purchase
284322,20,2020,sale
233224,28,2019,sale
989603,11,2020,purchase
399418,13,2019,sale
101892,22,2019,sale
292473,19,2020,sale
377398,13,2020,sale
452566,28,2020,sale
633291,28,2019,purchase
132746,17,2019,sale
526134,17,2020,purchase
452882,10,2020,sale
702901,14,2020,purchase
921381,28,2020,purchase
667905,29,2020,purchase
784805,3,2020,purchase
744945,17,2019,purchase
123680,15,2019,sale
207291,18,2020,sale
